id,target
5339,0
5340,0
5341,1
5342,1
5343,1
5344,1
5345,1
5346,1
5347,1
5348,0
5349,0
5350,0
5351,0
5352,1
5353,1
5354,1
5355,0
5356,0
5357,1
5358,1
5359,0
5360,1
5361,1
5362,1
5363,0
5364,1
5365,1
5366,1
5367,0
5368,0
5369,0
5370,0
5371,0
5372,1
5373,1
5374,0
5375,0
5376,1
5377,1
5378,1
5379,1
5380,1
5381,1
5382,0
5383,0
5384,0
5385,0
5386,1
5387,1
5388,1
5389,1
5390,1
5391,1
5392,0
5393,1
5394,1
5395,0
5396,1
5397,1
5398,1
5399,0
5400,0
5401,1
5402,0
5403,0
5404,1
5405,1
5406,0
5407,0
5408,1
5409,0
5410,1
5411,0
5412,1
5413,0
5414,1
5415,0
5416,1
5417,1
5418,0
5419,0
5420,0
5421,1
5422,1
5423,0
5424,0
5425,1
5426,1
5427,1
5428,0
5429,1
5430,0
5431,1
5432,0
5433,0
5434,1
5435,0
5436,0
5437,0
5438,0
5439,0
5440,1
5441,1
5442,1
5443,1
5444,0
5445,1
5446,1
5447,0
5448,1
5449,1
5450,0
5451,0
5452,1
5453,1
5454,1
5455,0
5456,1
5457,0
5458,1
5459,1
5460,1
5461,1
5462,1
5463,1
5464,1
5465,1
5466,0
5467,0
5468,0
5469,1
5470,1
5471,0
5472,1
5473,1
5474,1
5475,0
5476,1
5477,1
5478,0
5479,0
5480,0
5481,0
5482,0
5483,0
5484,1
5485,1
5486,1
5487,1
5488,1
5489,0
5490,1
5491,0
5492,1
5493,1
5494,1
5495,0
5496,0
5497,0
5498,1
5499,0
5500,0
5501,0
5502,0
5503,0
5504,0
5505,1
5506,1
5507,1
5508,0
5509,0
5510,0
5511,1
5512,0
5513,0
5514,0
5515,0
5516,1
5517,1
5518,0
5519,0
5520,0
5521,0
5522,0
5523,1
5524,0
5525,0
5526,1
5527,1
5528,1
5529,0
5530,0
5531,0
5532,0
5533,1
5534,0
5535,0
5536,1
5537,1
5538,0
5539,0
5540,0
5541,1
5542,1
5543,0
5544,0
5545,0
5546,0
5547,0
5548,1
5549,1
5550,0
5551,0
5552,1
5553,1
5554,1
5555,1
5556,1
5557,1
5558,1
5559,1
5560,0
5561,1
5562,0
5563,1
5564,1
5565,1
5566,1
5567,0
5568,1
5569,1
5570,0
5571,0
5572,0
5573,1
5574,0
5575,1
5576,0
5577,1
5578,1
5579,1
5580,0
5581,0
5582,0
5583,0
5584,1
5585,0
5586,0
5587,1
5588,1
5589,0
5590,1
5591,1
5592,0
5593,0
5594,1
5595,1
5596,1
5597,0
5598,0
5599,1
5600,0
5601,0
5602,0
5603,0
5604,0
5605,0
5606,1
5607,0
5608,0
5609,1
5610,0
5611,1
5612,1
5613,0
5614,1
5615,0
5616,1
5617,1
5618,1
5619,1
5620,0
5621,0
5622,1
5623,1
5624,0
5625,0
5626,1
5627,1
5628,1
5629,0
5630,0
5631,1
5632,0
5633,1
5634,0
5635,0
5636,1
5637,1
5638,0
5639,1
5640,1
5641,0
5642,1
5643,1
5644,1
5645,1
5646,0
5647,0
5648,0
5649,0
5650,0
5651,0
5652,1
5653,0
5654,1
5655,0
5656,1
5657,1
5658,1
5659,1
5660,1
5661,1
5662,1
5663,0
5664,1
5665,1
5666,1
5667,1
5668,1
5669,1
5670,0
5671,0
5672,1
5673,0
5674,0
5675,0
5676,1
5677,0
5678,1
5679,0
5680,0
5681,1
5682,0
5683,0
5684,0
5685,0
5686,1
5687,1
5688,0
5689,0
5690,0
5691,1
5692,0
5693,1
5694,1
5695,0
5696,1
5697,1
5698,1
5699,0
5700,1
5701,0
5702,0
5703,1
5704,0
5705,1
5706,1
5707,0
5708,1
5709,1
5710,1
5711,1
5712,1
5713,0
5714,0
5715,1
5716,0
5717,1
5718,0
5719,1
5720,1
5721,0
5722,0
5723,1
5724,0
5725,1
5726,0
5727,1
5728,0
5729,0
5730,0
5731,1
5732,0
5733,0
5734,0
5735,1
5736,0
5737,0
5738,1
5739,0
5740,1
5741,0
5742,1
5743,1
5744,1
5745,1
5746,0
5747,0
5748,1
5749,1
5750,1
5751,1
5752,0
5753,1
5754,1
5755,1
5756,0
5757,0
5758,0
5759,0
5760,1
5761,0
5762,1
5763,1
5764,1
5765,1
5766,1
5767,1
5768,0
5769,0
5770,0
5771,1
5772,0
5773,0
5774,1
5775,1
5776,1
5777,0
5778,1
5779,0
5780,1
5781,1
5782,0
5783,0
5784,0
5785,1
5786,1
5787,1
5788,1
5789,1
5790,1
5791,1
5792,1
5793,1
5794,1
5795,1
5796,0
5797,1
5798,1
5799,1
5800,1
5801,1
5802,0
5803,1
5804,0
5805,1
5806,1
5807,1
5808,0
5809,1
5810,1
5811,0
5812,0
5813,0
5814,1
5815,1
5816,0
5817,1
5818,0
5819,0
5820,1
5821,0
5822,0
5823,1
5824,0
5825,1
5826,1
5827,0
5828,1
5829,0
5830,1
5831,0
5832,1
5833,0
5834,1
5835,1
5836,1
5837,0
5838,1
5839,1
5840,0
5841,0
5842,1
5843,0
5844,1
5845,0
5846,0
5847,1
5848,1
5849,1
5850,1
5851,0
5852,1
5853,1
5854,0
5855,0
5856,1
5857,1
5858,1
5859,0
5860,1
5861,1
5862,1
5863,0
5864,0
5865,0
5866,1
5867,0
5868,1
5869,1
5870,1
5871,1
5872,1
5873,1
5874,0
5875,0
5876,1
5877,0
5878,0
5879,1
5880,0
5881,1
5882,0
5883,0
5884,1
5885,1
5886,0
5887,1
5888,1
5889,1
5890,0
5891,0
5892,0
5893,0
5894,1
5895,1
5896,0
5897,1
5898,0
5899,1
5900,0
5901,1
5902,0
5903,1
5904,0
5905,1
5906,0
5907,0
5908,1
5909,0
5910,1
5911,0
5912,1
5913,0
5914,0
5915,1
5916,0
5917,0
5918,0
5919,0
5920,1
5921,0
5922,1
5923,1
5924,0
5925,0
5926,0
5927,1
5928,0
5929,1
5930,1
5931,1
5932,0
5933,0
5934,1
5935,0
5936,0
5937,1
5938,0
5939,0
5940,1
5941,0
5942,0
5943,0
5944,1
5945,1
5946,1
5947,1
5948,1
5949,1
5950,1
5951,1
5952,1
5953,0
5954,1
5955,1
5956,1
5957,0
5958,0
5959,1
5960,0
5961,0
5962,0
5963,0
5964,1
5965,1
5966,1
5967,0
5968,0
5969,1
5970,1
5971,0
5972,0
5973,1
5974,0
5975,1
5976,0
5977,1
5978,0
5979,1
5980,1
5981,0
5982,1
5983,0
5984,0
5985,1
5986,1
5987,0
5988,0
5989,0
5990,1
5991,0
5992,1
5993,1
5994,1
5995,1
5996,1
5997,0
5998,0
5999,0
6000,0
6001,1
6002,1
6003,1
6004,1
6005,1
6006,1
6007,1
6008,1
6009,1
6010,0
6011,1
6012,1
6013,0
6014,1
6015,1
6016,0
6017,1
6018,1
6019,1
6020,0
6021,0
6022,1
6023,1
6024,1
6025,1
6026,1
6027,1
6028,0
6029,0
6030,0
6031,1
6032,1
6033,1
6034,1
6035,0
6036,1
6037,1
6038,0
6039,1
6040,1
6041,0
6042,1
6043,0
6044,1
6045,1
6046,1
6047,1
6048,0
6049,0
6050,0
6051,1
6052,1
6053,0
6054,1
6055,1
6056,0
6057,0
6058,1
6059,1
6060,1
6061,1
6062,1
6063,0
6064,0
6065,1
6066,0
6067,0
6068,1
6069,0
6070,0
6071,0
6072,1
6073,1
6074,1
6075,1
6076,1
6077,1
6078,0
6079,0
6080,0
6081,0
6082,1
6083,1
6084,0
6085,0
6086,1
6087,0
6088,1
6089,0
6090,0
6091,0
6092,1
6093,1
6094,0
6095,0
6096,1
6097,0
6098,0
6099,0
6100,1
6101,1
6102,1
6103,1
6104,0
6105,1
6106,0
6107,0
6108,0
6109,1
6110,0
6111,0
6112,0
6113,0
6114,0
6115,1
6116,0
6117,1
6118,1
6119,1
6120,1
6121,1
6122,1
6123,1
6124,1
6125,1
6126,1
6127,1
6128,0
6129,1
6130,1
6131,1
6132,1
6133,0
6134,1
6135,1
6136,1
6137,1
6138,0
6139,1
6140,0
6141,0
6142,1
6143,1
6144,1
6145,1
6146,0
6147,1
6148,1
6149,0
6150,0
6151,0
6152,0
6153,1
6154,1
6155,1
6156,1
6157,0
6158,0
6159,1
6160,0
6161,1
6162,1
6163,1
6164,1
6165,0
6166,1
6167,0
6168,1
6169,1
6170,1
6171,1
6172,1
6173,0
6174,0
6175,1
6176,1
6177,1
6178,1
6179,0
6180,1
6181,0
6182,0
6183,0
6184,0
6185,0
6186,0
6187,0
6188,0
6189,1
6190,0
6191,1
6192,1
6193,1
6194,1
6195,1
6196,1
6197,0
6198,1
6199,1
6200,0
6201,1
6202,0
6203,1
6204,1
6205,1
6206,0
6207,1
6208,0
6209,1
6210,1
6211,1
6212,1
6213,1
6214,0
6215,1
6216,1
6217,1
6218,1
6219,1
6220,0
6221,0
6222,1
6223,1
6224,0
6225,0
6226,0
6227,0
6228,1
6229,1
6230,1
6231,0
6232,1
6233,0
6234,0
6235,1
6236,1
6237,0
6238,1
6239,1
6240,1
6241,1
6242,0
6243,0
6244,1
6245,0
6246,0
6247,0
6248,1
6249,0
6250,0
6251,1
6252,1
6253,1
6254,1
6255,1
6256,1
6257,0
6258,0
6259,0
6260,1
6261,0
6262,1
6263,1
6264,1
6265,0
6266,1
6267,0
6268,0
6269,1
6270,1
6271,1
6272,0
6273,1
6274,1
6275,0
6276,1
6277,0
6278,1
6279,1
6280,1
6281,1
6282,1
6283,1
6284,1
6285,0
6286,0
6287,0
6288,0
6289,0
6290,0
6291,0
6292,1
6293,1
6294,1
6295,1
6296,1
6297,0
6298,1
6299,1
6300,1
6301,1
6302,0
6303,1
6304,1
6305,1
6306,1
6307,1
6308,0
6309,1
6310,0
6311,0
6312,1
6313,1
6314,0
6315,1
6316,0
6317,1
6318,0
6319,1
6320,1
6321,1
6322,1
6323,0
6324,1
6325,1
6326,0
6327,1
6328,1
6329,1
6330,0
6331,1
6332,1
6333,0
6334,0
6335,1
6336,1
6337,0
6338,1
6339,0
6340,1
6341,0
6342,0
6343,1
6344,0
6345,1
6346,0
6347,0
6348,1
6349,0
6350,1
6351,1
6352,0
6353,1
6354,0
6355,0
6356,1
6357,1
6358,0
6359,0
6360,0
6361,1
6362,1
6363,1
6364,1
6365,0
6366,0
6367,1
6368,1
6369,0
6370,1
6371,1
6372,0
6373,1
6374,1
6375,0
6376,1
6377,0
6378,0
6379,0
6380,1
6381,0
6382,0
6383,1
6384,1
6385,1
6386,1
6387,1
6388,0
6389,1
6390,0
6391,1
6392,1
6393,1
6394,1
6395,1
6396,1
6397,1
6398,1
6399,0
6400,0
6401,1
6402,0
6403,0
6404,1
6405,0
6406,1
6407,0
6408,0
6409,0
6410,0
6411,1
6412,1
6413,0
6414,0
6415,0
6416,0
6417,0
6418,1
6419,1
6420,1
6421,0
6422,1
6423,0
6424,0
6425,0
6426,0
6427,0
6428,1
6429,1
6430,0
6431,1
6432,0
6433,0
6434,1
6435,1
6436,0
6437,0
6438,0
6439,1
6440,1
6441,1
6442,1
6443,1
6444,0
6445,0
6446,0
6447,0
6448,1
6449,0
6450,0
6451,1
6452,1
6453,0
6454,1
6455,1
6456,0
6457,1
6458,0
6459,1
6460,0
6461,1
6462,1
6463,0
6464,1
6465,1
6466,1
6467,0
6468,0
6469,1
6470,1
6471,1
6472,0
6473,1
6474,0
6475,1
6476,1
6477,1
6478,0
6479,0
6480,1
6481,1
6482,1
6483,1
6484,1
6485,1
6486,1
6487,0
6488,0
6489,1
6490,1
6491,0
6492,1
6493,1
6494,1
6495,1
6496,0
6497,0
6498,0
6499,1
6500,0
6501,1
6502,0
6503,0
6504,1
6505,0
6506,0
6507,1
6508,0
6509,1
6510,1
6511,1
6512,1
6513,0
6514,1
6515,0
6516,0
6517,0
6518,1
6519,1
6520,1
6521,0
6522,0
6523,0
6524,1
6525,1
6526,0
6527,0
6528,0
6529,1
6530,1
6531,1
6532,0
6533,1
6534,1
6535,1
6536,1
6537,1
6538,0
6539,1
6540,0
6541,1
6542,1
6543,1
6544,1
6545,0
6546,0
6547,1
6548,0
6549,0
6550,1
6551,1
6552,0
6553,1
6554,1
6555,1
6556,0
6557,0
6558,1
6559,1
6560,1
6561,1
6562,1
6563,1
6564,1
6565,1
6566,1
6567,1
6568,0
6569,1
6570,1
6571,0
6572,1
6573,1
6574,0
6575,1
6576,1
6577,0
6578,0
6579,0
6580,0
6581,1
6582,1
6583,0
6584,1
6585,1
6586,0
6587,0
6588,1
6589,0
6590,0
6591,0
6592,0
6593,0
6594,1
6595,0
6596,1
6597,1
6598,0
6599,1
6600,1
6601,0
6602,1
6603,0
6604,0
6605,1
6606,1
6607,0
6608,1
6609,0
6610,0
6611,1
6612,1
6613,1
6614,0
6615,0
6616,1
6617,0
6618,0
6619,0
6620,0
6621,0
6622,1
6623,1
6624,1
6625,0
6626,0
6627,1
6628,0
6629,1
6630,0
6631,0
6632,0
6633,0
6634,0
6635,0
6636,0
6637,0
6638,1
6639,1
6640,1
6641,1
6642,0
6643,1
6644,0
6645,0
6646,0
6647,0
6648,0
6649,1
6650,0
6651,0
6652,0
6653,1
6654,1
6655,0
6656,1
6657,1
6658,1
6659,1
6660,1
6661,0
6662,0
6663,0
6664,0
6665,0
6666,1
6667,1
6668,0
6669,0
6670,0
6671,1
6672,1
6673,1
6674,1
6675,1
6676,1
6677,0
6678,1
6679,0
6680,0
6681,1
6682,0
6683,0
6684,1
6685,0
6686,1
6687,0
6688,1
6689,0
6690,0
6691,1
6692,0
6693,1
6694,1
6695,1
6696,1
6697,1
6698,1
6699,1
6700,0
6701,1
6702,0
6703,0
6704,1
6705,1
6706,0
6707,1
6708,1
6709,1
6710,0
6711,0
6712,1
6713,1
6714,0
6715,1
6716,1
6717,1
6718,1
6719,1
6720,1
6721,1
6722,1
6723,1
6724,1
6725,0
6726,1
6727,1
6728,0
6729,0
6730,1
6731,0
6732,0
6733,0
6734,0
6735,1
6736,1
6737,1
6738,0
6739,0
6740,1
6741,1
6742,1
6743,0
6744,0
6745,0
6746,1
6747,0
6748,0
6749,0
6750,1
6751,1
6752,1
6753,1
6754,1
6755,0
6756,0
6757,1
6758,0
6759,1
6760,1
6761,0
6762,1
6763,0
6764,0
6765,1
6766,1
6767,0
6768,0
6769,1
6770,1
6771,0
6772,1
6773,1
6774,1
6775,0
6776,0
6777,1
6778,0
6779,1
6780,0
6781,0
6782,1
6783,1
6784,1
6785,1
6786,1
6787,1
6788,1
6789,1
6790,1
6791,0
6792,0
6793,1
6794,1
6795,0
6796,0
6797,1
6798,1
6799,1
6800,1
6801,1
6802,1
6803,1
6804,0
6805,0
6806,1
6807,1
6808,1
6809,0
6810,0
6811,1
6812,0
6813,1
6814,1
6815,0
6816,0
6817,0
6818,1
6819,1
6820,0
6821,0
6822,0
6823,0
6824,0
6825,1
6826,1
6827,0
6828,0
6829,1
6830,1
6831,1
6832,1
6833,1
6834,1
6835,1
6836,0
6837,0
6838,0
6839,1
6840,0
6841,0
6842,1
6843,0
6844,1
6845,1
6846,0
6847,0
6848,1
6849,0
6850,0
6851,1
6852,0
6853,0
6854,0
6855,0
6856,0
6857,0
6858,1
6859,0
6860,1
6861,0
6862,1
6863,0
6864,0
6865,1
6866,1
6867,1
6868,1
6869,1
6870,0
6871,1
6872,0
6873,1
6874,0
6875,0
6876,1
6877,0
6878,0
6879,0
6880,1
6881,0
6882,1
6883,1
6884,1
6885,0
6886,1
6887,0
6888,0
6889,1
6890,1
6891,0
6892,1
6893,1
6894,1
6895,0
6896,0
6897,1
6898,1
6899,1
6900,0
6901,1
6902,1
6903,0
6904,0
6905,0
6906,1
6907,0
6908,0
6909,0
6910,0
6911,0
6912,1
6913,0
6914,1
6915,1
6916,1
6917,0
6918,1
6919,1
6920,1
6921,1
6922,1
6923,0
6924,1
6925,1
6926,0
6927,0
6928,0
6929,0
6930,1
6931,0
6932,1
6933,1
6934,0
6935,1
6936,1
6937,1
6938,0
6939,0
6940,0
6941,1
6942,1
6943,0
6944,0
6945,0
6946,1
6947,0
6948,1
6949,1
6950,1
6951,0
6952,1
6953,0
6954,1
6955,0
6956,1
6957,0
6958,1
6959,0
6960,1
6961,1
6962,0
6963,0
6964,1
6965,0
6966,1
6967,0
6968,0
6969,1
6970,0
6971,0
6972,0
6973,0
6974,1
6975,0
6976,0
6977,1
6978,1
6979,1
6980,1
6981,0
6982,1
6983,1
6984,0
6985,1
6986,1
6987,0
6988,1
6989,0
6990,1
6991,0
6992,0
6993,0
6994,1
6995,1
6996,1
6997,1
6998,1
6999,0
7000,1
7001,0
7002,0
7003,1
7004,1
7005,0
7006,1
7007,0
7008,0
7009,1
7010,0
7011,1
7012,0
7013,0
7014,1
7015,1
7016,1
7017,1
7018,1
7019,1
7020,0
7021,1
7022,0
7023,0
7024,1
7025,0
7026,0
7027,0
7028,1
7029,1
7030,1
7031,0
7032,0
7033,0
7034,0
7035,0
7036,0
7037,1
7038,1
7039,0
7040,1
7041,1
7042,1
7043,1
7044,0
7045,0
7046,0
7047,1
7048,1
7049,1
7050,0
7051,0
7052,1
7053,1
7054,0
7055,1
7056,0
7057,1
7058,1
7059,0
7060,1
7061,1
7062,1
7063,1
7064,0
7065,0
7066,1
7067,1
7068,1
7069,1
7070,1
7071,1
7072,1
7073,0
7074,0
7075,0
7076,0
7077,0
7078,1
7079,0
7080,0
7081,0
7082,1
7083,0
7084,0
7085,0
7086,1
7087,1
7088,1
7089,1
7090,1
7091,0
7092,1
7093,0
7094,0
7095,1
7096,1
7097,1
7098,0
7099,1
7100,0
7101,1
7102,1
7103,1
7104,0
7105,1
7106,0
7107,0
7108,0
7109,1
7110,0
7111,1
7112,0
7113,0
7114,1
7115,1
7116,0
7117,1
7118,1
7119,1
7120,1
7121,1
7122,1
7123,1
7124,1
7125,0
7126,0
7127,1
7128,1
7129,1
7130,1
7131,1
7132,1
7133,1
7134,0
7135,0
7136,1
7137,1
7138,0
7139,1
7140,0
7141,0
7142,1
7143,0
7144,0
7145,0
7146,0
7147,0
7148,0
7149,0
7150,1
7151,1
7152,1
7153,1
7154,0
7155,1
7156,1
7157,1
7158,0
7159,1
7160,1
7161,0
7162,1
7163,0
7164,1
7165,0
7166,0
7167,0
7168,0
7169,0
7170,0
7171,0
7172,0
7173,1
7174,0
7175,0
7176,0
7177,0
7178,0
7179,0
7180,1
7181,1
7182,0
7183,0
7184,0
7185,1
7186,1
7187,1
7188,1
7189,1
7190,1
7191,0
7192,0
7193,0
7194,1
7195,1
7196,1
7197,0
7198,0
7199,0
7200,1
7201,0
7202,1
7203,0
7204,1
7205,0
7206,0
7207,0
7208,1
7209,0
7210,0
7211,0
7212,1
7213,1
7214,1
7215,0
7216,0
7217,1
7218,1
7219,1
7220,1
7221,0
7222,0
7223,0
7224,1
7225,1
7226,0
7227,0
7228,0
7229,1
7230,0
7231,0
7232,0
7233,1
7234,1
7235,0
7236,0
7237,1
7238,0
7239,1
7240,1
7241,0
7242,1
7243,1
7244,0
7245,0
7246,1
7247,1
7248,1
7249,0
7250,0
7251,1
7252,0
7253,1
7254,1
7255,1
7256,1
7257,1
7258,1
7259,0
7260,1
7261,0
7262,0
7263,0
7264,0
7265,0
7266,1
7267,0
7268,0
7269,0
7270,1
7271,1
7272,1
7273,1
7274,0
7275,0
7276,0
7277,1
7278,1
7279,0
7280,0
7281,1
7282,1
7283,1
7284,1
7285,0
7286,0
7287,1
7288,0
7289,1
7290,1
7291,0
7292,1
7293,1
7294,0
7295,1
7296,0
7297,0
7298,0
7299,0
7300,0
7301,1
7302,1
7303,0
7304,0
7305,0
7306,1
7307,0
7308,0
7309,1
7310,1
7311,1
7312,0
7313,1
7314,0
7315,0
7316,1
7317,1
7318,1
7319,0
7320,0
7321,0
7322,1
7323,0
7324,0
7325,0
7326,1
7327,0
7328,1
7329,1
7330,1
7331,1
7332,0
7333,1
7334,1
7335,0
7336,1
7337,1
7338,1
7339,1
7340,0
7341,0
7342,0
7343,0
7344,1
7345,1
7346,1
7347,1
7348,1
7349,1
7350,0
7351,1
7352,0
7353,1
7354,1
7355,1
7356,1
7357,1
7358,0
7359,1
7360,0
7361,0
7362,0
7363,1
7364,0
7365,0
7366,1
7367,1
7368,0
7369,0
7370,1
7371,1
7372,1
7373,0
7374,0
7375,1
7376,0
7377,0
7378,1
7379,1
7380,0
7381,0
7382,0
7383,0
7384,0
7385,0
7386,0
7387,0
7388,0
7389,1
7390,0
7391,1
7392,1
7393,1
7394,1
7395,1
7396,1
7397,1
7398,1
7399,0
7400,0
7401,1
7402,1
7403,1
7404,1
7405,1
7406,1
7407,1
7408,1
7409,0
7410,0
7411,0
7412,1
7413,0
7414,1
7415,1
7416,1
7417,0
7418,0
7419,0
7420,0
7421,1
7422,0
7423,1
7424,1
7425,1
7426,1
7427,0
7428,0
7429,0
7430,1
7431,1
7432,0
7433,0
7434,1
7435,1
7436,0
7437,0
7438,1
7439,1
7440,1
7441,0
7442,1
7443,0
7444,1
7445,1
7446,1
7447,0
7448,1
7449,0
7450,0
7451,1
7452,1
7453,1
7454,1
7455,1
7456,0
7457,0
7458,0
7459,0
7460,0
7461,1
7462,1
7463,0
7464,1
7465,0
7466,1
7467,1
7468,0
7469,0
7470,0
7471,0
7472,1
7473,0
7474,1
7475,1
7476,0
7477,1
7478,0
7479,1
7480,1
7481,1
7482,1
7483,0
7484,0
7485,0
7486,1
7487,1
7488,0
7489,0
7490,1
7491,1
7492,1
7493,1
7494,1
7495,0
7496,1
7497,1
7498,0
7499,1
7500,1
7501,0
7502,0
7503,1
7504,0
7505,1
7506,0
7507,1
7508,0
7509,0
7510,1
7511,0
7512,0
7513,0
7514,0
7515,1
7516,1
7517,1
7518,1
7519,0
7520,1
7521,1
7522,0
7523,0
7524,0
7525,1
7526,0
7527,1
7528,1
7529,1
7530,1
7531,1
7532,1
7533,1
7534,0
7535,1
7536,1
7537,1
7538,1
7539,0
7540,1
7541,0
7542,0
7543,1
7544,0
7545,1
7546,1
7547,1
7548,0
7549,1
7550,1
7551,1
7552,0
7553,0
7554,0
7555,1
7556,0
7557,1
7558,0
7559,0
7560,0
7561,0
7562,0
7563,1
7564,1
7565,0
7566,0
7567,0
7568,1
7569,1
7570,1
7571,1
7572,0
7573,1
7574,0
7575,0
7576,0
7577,1
7578,0
7579,0
7580,1
7581,1
7582,0
7583,0
7584,1
7585,0
7586,0
7587,1
7588,1
7589,0
7590,0
7591,0
7592,0
7593,0
7594,0
7595,1
7596,0
7597,1
7598,1
7599,0
7600,1
7601,0
7602,0
7603,0
7604,1
7605,1
7606,1
7607,1
7608,1
7609,0
7610,0
7611,0
7612,1
7613,0
7614,1
7615,0
7616,0
7617,0
7618,0
7619,1
7620,1
7621,0
7622,1
7623,1
7624,1
7625,1
7626,1
7627,0
7628,0
7629,0
7630,1
7631,0
7632,1
7633,0
7634,0
7635,1
7636,1
7637,0
7638,1
7639,1
7640,0
7641,0
7642,1
7643,0
7644,1
7645,1
7646,0
7647,0
7648,0
7649,0
7650,1
7651,0
7652,1
7653,1
7654,0
7655,0
7656,0
7657,0
7658,1
7659,1
7660,0
7661,1
7662,0
7663,1
7664,1
7665,1
7666,1
7667,1
7668,0
7669,1
7670,1
7671,0
7672,0
7673,1
7674,1
7675,0
7676,1
7677,0
7678,0
7679,1
7680,1
7681,1
7682,1
7683,1
7684,1
7685,0
7686,0
7687,0
7688,1
7689,0
7690,0
7691,1
7692,1
7693,0
7694,0
7695,0
7696,0
7697,1
7698,0
7699,0
7700,1
7701,1
7702,0
7703,1
7704,1
7705,1
7706,0
7707,1
7708,0
7709,0
7710,0
7711,1
7712,1
7713,0
7714,1
7715,0
7716,1
7717,0
7718,0
7719,1
7720,0
7721,1
7722,0
7723,0
7724,1
7725,0
7726,0
7727,1
7728,0
7729,1
7730,1
7731,1
7732,0
7733,0
7734,0
7735,1
7736,1
7737,1
7738,0
7739,1
7740,1
7741,1
7742,1
7743,0
7744,1
7745,0
7746,1
7747,1
7748,1
7749,0
7750,1
7751,1
7752,1
7753,1
7754,1
7755,1
7756,1
7757,1
7758,1
7759,0
7760,1
7761,1
7762,1
7763,1
7764,0
7765,0
7766,1
7767,1
7768,0
7769,0
7770,0
7771,0
7772,1
7773,1
7774,0
7775,1
7776,1
7777,0
7778,1
7779,1
7780,0
7781,0
7782,1
7783,1
7784,1
7785,1
7786,1
7787,1
7788,0
7789,1
7790,0
7791,0
7792,0
7793,0
7794,0
7795,0
7796,0
7797,0
7798,0
7799,1
7800,1
7801,1
7802,1
7803,1
7804,1
7805,1
7806,0
7807,0
7808,1
7809,1
7810,1
7811,0
7812,1
7813,1
7814,0
7815,1
7816,1
7817,1
7818,1
7819,0
7820,0
7821,1
7822,0
7823,0
7824,1
7825,0
7826,0
7827,1
7828,1
7829,0
7830,0
7831,1
7832,0
7833,0
7834,1
7835,1
7836,0
7837,1
7838,0
7839,0
7840,1
7841,0
7842,0
7843,0
7844,0
7845,1
7846,1
7847,0
7848,1
7849,0
7850,1
7851,0
7852,1
7853,1
7854,0
7855,0
7856,0
7857,0
7858,1
7859,1
7860,1
7861,1
7862,0
7863,1
7864,0
7865,0
7866,0
7867,1
7868,1
7869,1
7870,0
7871,1
7872,0
7873,0
7874,1
7875,0
7876,0
7877,1
7878,0
7879,0
7880,1
7881,1
7882,0
7883,0
7884,1
7885,1
7886,0
7887,0
7888,1
7889,1
7890,1
7891,1
7892,0
7893,1
7894,1
7895,1
7896,0
7897,0
7898,1
7899,1
7900,1
7901,1
7902,1
7903,1
7904,1
7905,0
7906,0
7907,1
7908,1
7909,1
7910,1
7911,1
7912,1
7913,0
7914,0
7915,1
7916,1
7917,1
7918,0
7919,1
7920,0
7921,1
7922,1
7923,1
7924,0
7925,0
7926,0
7927,1
7928,1
7929,0
